,CAND_NAME,CAND_OFFICE_ST,TTL_DISB,Percent,Party,district,fuzz
2885, PETE SESSIONS,TX,1055810.26,,,TX-17,96.0
2886, PAULETTE CARSON,TX,36572.67,,,,
2887, ROB ROSENBERGER,TX,90.15,,,,
2888, WILLIAM RALPH PATTERSON,TX,0.0,,,,
2889, JERRY MR. SR. FORD,TX,275052.11,,,,
2890, SHEILA JACKSON LEE,TX,847550.9,,,TX-18,97.0
2891, CARMEN MONTIEL,TX,119818.61,,,TX-18,80.0
2892, RANDY HONORABLE NEUGEBAUER,TX,76887.0,,,,
2893, JODEY COOK ARRINGTON,TX,1740690.14,,,TX-19,87.0
2894, NATHAN ALLEN LEWIS,TX,2481.53,,,TX-19,77.0
2895, JOAQUIN CASTRO,TX,595810.7,,,TX-20,97.0
2896, DOMINICK ANDREW SR. DINA,TX,1429.88,,,,
2897, KYLE E MR SINCLAIR,TX,236216.44,,,TX-20,81.0
2898, WENDY DAVIS,TX,213686.87,,,,
2899, SCOTT WILLIAM STURM,TX,76119.34,,,,
2900, CHERIF GACIS,TX,4639.11,,,,
2901, COY GEE II BRANSCUM,TX,23914.37,,,,
2902, RICARDO VILLARREAL,TX,46235.4,,,,
2903, DAVID LEE JR ANDERSON,TX,4640.86,,,,
2904, CLAUDIA ANDREANA ZAPATA,TX,101740.56,,,TX-21,98.0
2905, MARY E WILSON,TX,0.0,,,,
2906, MICHAEL ALEXANDER MR. FRENCH,TX,5457.66,,,,
2907, ROBERT DR. LOWRY,TX,43072.93,,,,
2908, BRIAN MATTHEW MCCALL,TX,488.99,,,,
2909, FRANCISCO 'QUICO' CANSECO,TX,0.0,,,,
2910, AUTRY PRUITT,TX,0.0,,,,
2911, SUSAN NARVAIZ,TX,0.0,,,,
2912, WILLIAM W. NEGLEY,TX,519.0,,,,
2913, ROBERT STOVALL,TX,0.0,,,,
2914, RYAN PATRICK KRAUSE,TX,10881.02,,,,
2915, CHIP ROY,TX,1496146.07,,,TX-21,94.0
2916, NYANZA DAVIS MOORE,TX,0.0,,,,
2917, EUGENE HOWARD,TX,3426.22,,,,
2918, MATTHEW RICHARD MR. BERG,TX,125028.74,,,,
2919, MARK GIBSON,TX,0.0,,,,
2920, SRI PRESTON KULKARNI,TX,21640.52,,,,
2921, GREG HILL,TX,4366.39,,,,
2922, TROY NEHLS,TX,998314.62,,,TX-22,83.0
2923, FELICIA HARRIS HOSS,TX,247.5,,,,
2924, GREGORY JONATHAN THORNE,TX,11040.18,,,,
2925, PETER G. OLSON,TX,5129.66,,,,
2926, DANNY QUOC MR. CCIM NGUYEN,TX,0.0,,,,
2927, JOHN LIRA,TX,656076.25,,,TX-23,95.0
2928, GINA ORTIZ JONES,TX,4952.66,,,,
2929, JAY HULINGS,TX,3.46,,,,
2930, WILLIAM HURD,TX,49200.61,,,,
2931, RAUL JR REYES,TX,26757.57,,,,
2932, BENJAMIN VAN WINKLE,TX,749.68,,,,
2933, SHARON BRECKENRIDGE THOMAS,TX,3846.06,,,,
2934, ERNEST ANTHONY TONY II GONZALES,TX,3922993.5,,,,
2935, ALMA G DR. D.D.S. ARREDONDO-LYNCH,TX,48400.85,,,,
2936, ALIA GARCIA-URESTE,TX,159460.72,,,TX-29,62.0
2937, FRANCISCO JR LOPEZ,TX,32736.09,,,,
2938, CANDACE VALENZUELA,TX,17696.44,,,,
2939, RICHARD L. MR. FLEMING,TX,6.74,,,,
2940, DERRIK GAY,TX,349044.64,,,,
2941, MICHELLE BECKLEY,TX,98419.3,,,TX-15,67.0
2942, KATHY FRAGNOLI,TX,55326.33,,,,
2943, JAN MCDOWELL,TX,119209.55,,,TX-24,96.0
2944, WILLIAM CARL FISHER,TX,36.0,,,,
2945, ELIZABETH ANN VAN DUYNE,TX,2603279.92,,,TX-24,74.0
2946, SUNEETHA CHAPARALA,TX,0.0,,,,
2947, NATHANIEL DEARING WEYMOUTH,TX,4911.32,,,,
2948, JOEL F. DEJEAN,TX,14781.07,,,,
2949, JULIE LYNN OLIVER,TX,17666.8,,,,
2950, ROGER WILLIAMS,TX,1372647.01,,,TX-25,97.0
2951, SCOTT COLLIER,TX,131095.73,,,,
2952, JASON MROCHEK,TX,861.69,,,,
2953, MICHAEL C. DR. BURGESS,TX,1260507.04,,,TX-26,88.0
2954, ISAAC SMITH,TX,34443.96,,,,
2955, CRAIG WALKER,TX,0.0,,,,
2956, VINCENT GALLO,TX,15496.45,,,TX-34,67.0
2957, RAVEN HARRISON,TX,303302.16,,,,
2958, BRIAN JAMES BRAZEAL,TX,14120.0,,,,
2959, VERONICA BIRKENSTOCK,TX,220.56,,,TX-16,65.0
2960, ANTHONY JAMES TRISTAN,TX,4657.78,,,,
2961, MACLOVIO MR JR PEREZ,TX,4082.97,,,TX-27,72.0
2962, VICTOR MELGOZA,TX,3296.96,,,,
2963, ANDREW RUBEN ALVAREZ,TX,0.0,,,,
2964, ANDREW JOHN LOUDERBACK,TX,108277.14,,,,
2965, ERIC MIRELES,TX,0.0,,,,
2966, GREGORY PATRICK DEEB,TX,0.0,,,,
2967, MICHAEL CLOUD,TX,1019550.28,,,TX-10,71.0
2968, CHRIS MAPP,TX,17553.98,,,,
2969, JESSICA CISNEROS,TX,6367938.15,,,,
2970, HENRY CUELLAR,TX,6142165.02,,,TX-28,96.0
2971, TANNYA BENAVIDES,TX,32999.76,,,,
2972, SANDRA LINN MRS. WHITTEN,TX,65600.55,,,,
2973, STEVEN FOWLER,TX,27993.64,,,,
2974, ED CABRERA,TX,289272.54,,,,
2975, ROLANDO D MR. RODRIGUEZ,TX,11007.05,,,,
2976, WILLIE VASQUEZ NG,TX,175285.59,,,,
2977, ERIC HOHMAN,TX,66136.66,,,,
2978, CASSANDRA GARCIA,TX,3425461.24,,,TX-28,76.0
2979, RAYMOND E. 'GENE' GREEN,TX,245872.21,,,,
2980, SYLVIA R. GARCIA,TX,804061.76,,,TX-28,62.0
2981, JULIO GARZA,TX,5226.04,,,,
2982, JAIMY ZOUBOULIKOS-BLANCO,TX,9651.48,,,,
2983, SHENITA LACHE CLEVELAND,TX,9315.0,,,,
2984, HASANI BURTON,TX,15.0,,,,
2985, EDDIE BERNICE JOHNSON,TX,123535.57,,,,
2986, BARBARA LEN MALLORY CARAWAY,TX,34544.86,,,,
2987, JESSICA MASON,TX,290024.13,,,,
2988, ZACHARIAH C. MANNING,TX,9227.62,,,,
2989, JANE HOPE HAMILTON,TX,705217.96,,,,
2990, ABEL MULUGHETA,TX,375477.51,,,,
2991, VONCIEL JONES HILL,TX,35708.92,,,,
2992, JASMINE CROCKETT,TX,789681.98,,,TX-30,97.0
2993, KEISHA DR. LANKFORD,TX,22840.0,,,,
2994, ROY HAROLD MR. JR WILLIAMS,TX,10993.6,,,,
2995, DEMETRICK TRE DR. PENNIE,TX,128384.05,,,,
2996, KELVIN MR GOODWIN,TX,8687.56,,,,
2997, JAMES BYRON MR. RODGERS,TX,64717.98,,,TX-30,70.0
2998, JAMES FRANK MR. SR HARRIS,TX,12767.04,,,,
2999, DEBORAH WALKER,TX,12007.73,,,,
3000, JONATHAN DAVID MR. HILDNER,TX,14563.14,,,,
3001, MIKE CLARK,TX,243.17,,,,
3002, CHRISTINE EADY MANN,TX,0.0,,,,
3003, MARY JENNINGS MJ HEGAR,TX,270845.59,,,,
3004, ABHIRAM GARAPATI,TX,10934.12,,,,
3005, MICHAEL HOWARD WILLIAMS,TX,126087.96,,,TX-14,68.0
3006, JOHN R. REP. CARTER,TX,1070889.87,,,TX-31,71.0
3007, DERRICK JOHNS,TX,169375.0,,,,
3008, JASON WAYNE HUTSON,TX,3212.84,,,,
3009, COLIN ALLRED,TX,1604125.29,,,TX-32,96.0
3010, GENEVIEVE D COLLINS,TX,39843.73,,,,
3011, BRAD NAMDAR,TX,103894.8,,,,
3012, GIRIEN RICARDO 2104738228 SALAZAR,TX,0.0,,,,
3013, GARY ALLEN SLAGEL,TX,40750.0,,,,
3014, JUSTIN WEBB,TX,38877.86,,,,
3015, NATHAN DAVIS,TX,30632.47,,,TX-19,72.0
3016, EJIKE OKPA,TX,8107.64,,,,
3017, ANTONIO SWAD,TX,2375372.5,,,TX-32,96.0
3018, DARRELL DAY,TX,30262.46,,,,
3019, JASON SIGMON,TX,0.0,,,,
3020, MARC ALLISON VEASEY,TX,1460284.43,,,TX-33,71.0
3021, THOMAS CARL SANCHEZ,TX,0.0,,,,
3022, ROBERT JAMES MACGLAFLIN,TX,1256.05,,,,
3023, FILEMON VELA,TX,520668.45,,,,
3024, JAIME ALFONSO MR. RODRIGUEZ,TX,21858.41,,,,
3025, ROCHELLE GARZA,TX,207326.86,,,,
3026, BEATRIZ SANDOVAL REYNOSO,TX,5007.19,,,,
3027, LAURA E. DR. CISNEROS,TX,161359.8,,,,
3028, WILLIAM THOMPSON,TX,16845.81,,,,
3029, DANIEL SANCHEZ,TX,224668.45,,,,
3030, VICENTE GONZALEZ,TX,4186697.32,,,TX-34,97.0
3031, FRANCIS TIMOTHY MR. MCCAFFREY,TX,10264.62,,,,
3032, MAYRA NOHEMI FLORES,TX,4597643.75,,,TX-34,75.0
3033, PHILIP MR SOTELO,TX,2206.66,,,,
3034, RONALD D MILLS,TX,522.34,,,,
3035, LARRY MARK MR ESQ. POLSKY,TX,0.0,,,,
3036, REY DR. GONZALEZ,TX,910.0,,,TX-34,61.0
3037, ANDREW OREN DALY,TX,0.0,,,,
3038, EDUARDO R. RODRIGUEZ,TX,533693.37,,,,
3039, GREG CASAR,TX,1594549.04,,,TX-35,95.0
3040, REBECCA J VIAGRAN,TX,106952.53,,,,
3041, CARLA-JOY SISCO,TX,13463.84,,,,
3042, JAMES SASS SASINOWSKI,TX,20646.31,,,,
3043, ELDON DAN MCQUEEN,TX,28368.24,,,TX-35,76.0
3044, SUSAN NARVAIZ,TX,0.0,,,,
3045, MARILYN JACKSON,TX,5992.52,,,TX-13,69.0
3046, ASA PALAGI,TX,0.0,,,,
3047, JENAI ARAGONA,TX,5511.07,,,,
3048, SAMUEL MONTOYA,TX,1400.0,,,,
3049, BILL CONDICT,TX,2661.93,,,,
3050, MARVIN JONATHAN HAIRE,TX,77619.44,,,,
3051, R J BOATMAN,TX,282.92,,,,
3052, BENJAMIN EARL STREUSAND,TX,29448.77,,,,
3053, BRIAN BABIN,TX,901437.7,,,TX-36,96.0
3054, DONNA IMAM,TX,225477.57,,,,
3055, CHRISTOPHER MICHAEL SCURRY,TX,300.54,,,,
3056, CHRISTOPHER MICHAEL JONES,TX,13390.98,,,,
3057, HASANI BURTON,TX,0.0,,,,
3058, LLOYD DOGGETT,TX,1276924.44,,,TX-37,96.0
3059, JENNIFER SHARON,TX,12458.5,,,TX-37,69.0
3060, JEREMIAH DAVID DIACOGIANNIS,TX,14736.16,,,,
3061, CENTRELL MS. REED,TX,25270.28,,,,
3062, DUNCAN FOSTER KLUSSMANN,TX,279107.58,,,TX-38,84.0
3063, DIANA MARTINEZ ALEXANDER,TX,44941.06,,,,
3064, WESLEY HUNT,TX,3986491.96,,,TX-38,96.0
3065, BRETT J GUILLORY,TX,25909.3,,,,
3066, ROLAND LOPEZ,TX,29411.17,,,,
3067, JERRY MR. FORD,TX,115591.39,,,,
3068, PHIL COVARRUBIAS,TX,3125.0,,,,
3069, MARK RAMSEY,TX,150438.98,,,TX-33,70.0
3070, LEMUEL DAVID HOGAN,TX,20058.52,,,,
3071, JOEL F. MR. DEJEAN,TX,14781.07,,,,
3072, DARREN BRUCE MR. PARRY,UT,120.1,,,,
3073, TINA CANNON,UT,169845.93,,,,
3074, KATIE WITT,UT,9734.3,,,,
3075, BOB STEVENSON,UT,1206.48,,,,
3076, BLAKE MOORE,UT,1308809.53,,,UT-1,85.0
3077, ROBERT BISHOP,UT,29269.81,,,,
3078, ALENA ERICKSEN,UT,7350.0,,,,
3079, ANDREW BADGER,UT,142260.37,,,,
3080, WILLIAM CAMPBELL,UT,275674.07,,,,
3081, JULIE FULLMER,UT,116594.71,,,,
3082, ASHLEY JOLIN,UT,0.0,,,,
3083, JOHN KAEL MR WESTON,UT,123710.89,,,,
3084, NICHOLAS MITCHELL,UT,15619.05,,,UT-2,77.0
3085, STEVE HARTWICK,UT,788.38,,,,
3086, NICHOLAS MITCHELL,UT,25283.12,,,UT-2,77.0
3087, SHIREEN SARAH GHORBANI,UT,0.0,,,,
3088, MARY BURKETT,UT,3018.24,,,,
3089, CHRIS STEWART,UT,1022666.2,,,UT-2,96.0
3090, ERIN CHRISTINE RIDER,UT,296677.77,,,,
3091, MARY BURKETT,UT,3018.24,,,,
3092, PHELAN DOUGLAS ACHESON,UT,22.54,,,,
3093, JAY JAYMAC MCFARLAND,UT,81277.6,,,,
3094, TREY ROBINSON,UT,0.0,,,,
3095, JARED LYLE ANDERSON,UT,641.46,,,,
3096, GLENN WRIGHT,UT,18660.19,,,UT-3,86.0
3097, JASON PRESTON,UT,105678.02,,,,
3098, TIM AALDERS,UT,747075.52,,,,
3099, CHIA-CHI TENG,UT,0.0,,,,
3100, JOHN CURTIS,UT,1938865.65,,,UT-3,96.0
3101, CHRISTOPHER NILES HERROD,UT,105226.92,,,,
3102, JAMES DAVID MATHESON,UT,7046.98,,,,
3103, DARLENE MCDONALD,UT,161692.42,,,UT-4,97.0
3104, BEN MCADAMS,UT,118921.17,,,,
3105, DAN HEMMERT,UT,0.0,,,,
3106, BURGESS OWENS,UT,3495808.84,,,UT-4,96.0
3107, TRENT MR. CHRISTENSEN,UT,0.0,,,,
3108, JAKE HUNSAKER,UT,186189.22,,,,
3109, NICHOLAS MICHAEL HUEY,UT,15154.31,,,,
3110, JANUARY WALKER,UT,41933.62,,,,
3111, STEWART NAVARRE,VA,265658.11,,,,
3112, HERBERT CARROLL JR JONES,VA,25326.69,,,VA-1,65.0
3113, ROBERT J MR. WITTMAN,VA,1781073.62,,,VA-1,80.0
3114, NEIL SMITH,VA,321.41,,,,
3115, DAVID BENJAMIN ASHE,VA,0.0,,,,
3116, SHAUN DENISE BROWN,VA,0.0,,,,
3117, ELAINE LURIA,VA,10553325.75,,,VA-2,86.0
3118, BENITO BEN JR LOYOLA,VA,0.0,,,,
3119, SCOTT W. MR. TAYLOR,VA,31346.66,,,,
3120, ANDY BAAN,VA,49422.26,,,,
3121, JAROME BELL,VA,552939.26,,,,
3122, JENNIFER KIGGANS,VA,3460199.07,,,VA-2,71.0
3123, LARRY THOMAS III ALTMAN,VA,266092.34,,,,
3124, CHARLES PATTESON IV CARDWELL,VA,0.0,,,,
3125, ROBERT C SCOTT,VA,827746.76,,,VA-3,74.0
3126, JOHN WILLIAM MR. JR. COLLICK,VA,2213.63,,,,
3127, THEODORE ENGQUIST,VA,19394.8,,,,
3128, TERRY TOLBERT MR. NAMKUNG,VA,179947.36,,,VA-3,76.0
3129, ASTON DONALD MCEACHIN,VA,1013141.65,,,VA-4,85.0
3130, LEON MR. SR. BENJAMIN,VA,350389.28,,,VA-4,67.0
3131, ANDREW PHILIP HAMILTON,VA,0.0,,,,
3132, BRYANT CAMERON DR. WEBB,VA,40643.57,,,,
3133, JACK LEWIS JR. COMBS,VA,227018.32,,,,
3134, JOSHUA THRONEBURG,VA,837783.3,,,VA-5,89.0
3135, THOMAS WARREN MCLELLAN,VA,14498.0,,,,
3136, ROGER DEAN RD HUFFSTETLER,VA,3049.8,,,,
3137, ROBERT HURT,VA,50108.98,,,,
3138, ROBERT G. GOOD,VA,1208650.69,,,VA-5,80.0
3139, DANIEL ROBERT MR. MOY,VA,186353.4,,,,
3140, DENVER LEE MR. III RIGGLEMAN,VA,1003.19,,,,
3141, JENNIFER LEWIS,VA,144212.46,,,VA-10,61.0
3142, MERRITT HALE,VA,29229.17,,,,
3143, CYNTHIA DUNBAR,VA,30.0,,,,
3144, BENJAMIN LEE CLINE,VA,924532.19,,,VA-6,71.0
3145, ABIGAIL SPANBERGER,VA,9258164.37,,,VA-7,90.0
3146, TINA MARIE MRS. RAMIREZ,VA,485918.58,,,,
3147, JASON ALEXANDER ROBERGE,VA,0.0,,,,
3148, NICK J FREITAS,VA,31865.17,,,,
3149, GARY BARVE,VA,10467.89,,,,
3150, JOHN CASTORANI,VA,320782.59,,,,
3151, TAYLOR KEENEY,VA,187053.2,,,,
3152, DERRICK ANDERSON,VA,633470.03,,,,
3153, JOHN MCGUIRE,VA,262010.86,,,,
3154, AMANDA FREEMAN CHASE,VA,11777.0,,,,
3155, GINA RENEE MRS. CIARCIA,VA,88781.27,,,,
3156, YESLI VEGA,VA,3461440.44,,,VA-7,83.0
3157, DAVID LEWIS ROSS,VA,196535.0,,,,
3158, CRYSTAL LYNN VANUCH,VA,520615.68,,,,
3159, BRYCE REEVES,VA,793697.05,,,,
3160, DAVID ALAN BRAT,VA,30136.08,,,,
3161, JAMES P. JR. MORAN,VA,94010.01,,,,
3162, VICTORIA VIRASINGH,VA,250497.63,,,,
3163, PATRICK ALAN HOPE,VA,0.0,,,,
3164, DONALD STERNOFF HONORABLE JR. BEYER,VA,2165050.15,,,,
3165, MARK HERBERT LEVINE,VA,0.0,,,,
3166, HEERAK CHRISTIAN DR. KIM,VA,15461.25,,,,
3167, KARINA LIPSMAN,VA,284041.8,,,VA-8,88.0
3168, JEFF JORDAN,VA,12467.93,,,,
3169, KEZIA TUNNELL,VA,30689.86,,,,
3170, MONICA CARPIO,VA,9319.75,,,,
3171, TAYSHA DEVAUGHAN,VA,56124.45,,,VA-9,86.0
3172, H MORGAN GRIFFITH,VA,614484.57,,,VA-9,94.0
3173, KIMBERLY LOWE,VA,66762.77,,,,
3174, LINDSEY DAVIS STOVER,VA,0.0,,,,
3175, JENNIFER WEXTON,VA,5682501.56,,,VA-10,88.0
3176, SHADI AYYAS,VA,7924.43,,,,
3177, ALISCIA ANDREWS,VA,49446.3,,,,
3178, MATTHEW DO MR TRUONG,VA,1599.55,,,,
3179, ADAM GIZINSKI,VA,0.0,,,,
3180, JOHN BEATTY,VA,74687.66,,,,
3181, CLAY PERCLE,VA,64756.34,,,,
3182, JEANINE M. LAWSON,VA,1011676.39,,,VA-10,61.0
3183, THERESA COATES MS ELLIS,VA,81258.0,,,,
3184, CALEB J MR MAX,VA,236661.21,,,,
3185, JOHN ALLEN HENLEY,VA,54290.38,,,,
3186, HUNG CAO,VA,3155493.66,,,VA-10,94.0
3187, BRANDON MICHON,VA,306620.43,,,,
3188, BROOKE TAYLOR,VA,28858.44,,,,
3189, DAVID BECKWITH,VA,106628.42,,,,
3190, JEFFREY MICHAEL MAYHUGH,VA,13527.0,,,,
3191, MIKE CLANCY,VA,399376.04,,,,
3192, ROBERT K WASINGER,VA,0.0,,,,
3193, ZAINAB MOHSINI,VA,1432.28,,,,
3194, ALLY DALSIMER,VA,104157.43,,,,
3195, GERALD EDWARD CONNOLLY,VA,1695770.68,,,VA-11,73.0
3196, PATRICK S HERRITY,VA,0.0,,,,
3197, MANGA ANANTATMULA,VA,92839.06,,,,
3198, MATTHEW LOUIS CHAPPELL,VA,48790.0,,,,
3199, JOSEPH RAY BABB,VA,9098.71,,,,
3200, JAMES MYLES,VA,235273.48,,,VA-11,69.0
3201, JOSEPH F GALDO,VA,0.0,,,,
3202, STEVAN MICHAEL MR. PORTER,VA,280.23,,,,
3203, JERAMY OLMACK,VA,62.95,,,,
3204, STACEY PLASKETT,VI,928500.12,,,,
3207, REBECCA 'BECCA' BALINT,VT,1796043.61,,,VT-1,69.0
3212, LIAM MADDEN,VT,42114.66,,,VT-1,96.0
3213, ERICKA L MRS. REDIC,VT,29491.08,,,,
3215, SUZAN K DELBENE,WA,3162336.94,,,WA-1,90.0
3216, DEREK CHARTRAND,WA,3870.54,,,,
3217, VINCENT CAVALERI,WA,179497.73,,,WA-1,89.0
3218, JEFFREY ALLEN SR. BEELER,WA,3863.37,,,,
3219, RICK LARSEN,WA,1678791.51,,,WA-2,96.0
3220, JASON CALL,WA,185951.24,,,,
3221, TIMOTHY SCOTT HAZELO,WA,256.2,,,,
3222, DAN MATTHEWS,WA,145529.16,,,WA-2,96.0
3223, LEIF D JOHNSON,WA,40460.47,,,,
3224, BRENT WILLIAM HENNRICH,WA,96207.53,,,,
3225, LUCY ESTHER JOAN LAUSER,WA,749.19,,,,
3226, MARIE GLUESENKAMP PEREZ,WA,3776215.23,,,WA-3,98.0
3227, CAROLYN N. LONG,WA,23032.39,,,,
3228, DAVID B CASTILLO,WA,0.0,,,,
3229, JAIME HERRERA BEUTLER,WA,3868124.52,,,,
3230, JOSEPH KENT,WA,3638039.52,,,WA-3,80.0
3231, WADI YAKHOUR,WA,37136.0,,,,
3232, HEIDI ST. JOHN,WA,1056995.15,,,,
3233, LESLIE LEIGH FRENCH,WA,69555.44,,,,
3234, VICKI CALDWELL KRAFT,WA,73317.97,,,,
3235, DOUG WHITE,WA,752778.95,,,WA-4,95.0
3236, DOUGLAS E. JR. MCKINLEY,WA,4036.33,,,,
3237, BRADLEY KLIPPERT,WA,42969.0,,,,
3238, JERROD SESSLER,WA,530365.37,,,,
3239, LOREN CULP,WA,349581.75,,,,
3240, COREY GIBSON,WA,188695.26,,,,
3241, DAN NEWHOUSE,WA,2404156.24,,,WA-4,96.0
3242, ANN MARIE DANIMUS,WA,187597.12,,,,
3243, NATASHA HILL,WA,377499.11,,,WA-5,96.0
3244, ANN MARIE DANIMUS,WA,187597.12,,,,
3245, THOMAS S FOLEY,WA,22303.91,,,,
3246, LISA BROWN,WA,99122.8,,,,
3247, SEAN R CLYNCH,WA,6887.04,,,,
3248, CATHY MCMORRIS RODGERS,WA,6271143.61,,,WA-5,98.0
3249, REBECCA ELIZABETH PARSON,WA,192652.0,,,,
3250, DEREK KILMER,WA,4397699.31,,,WA-6,96.0
3251, ELIZABETH KREISELMAIER,WA,428181.47,,,WA-6,98.0
3252, AARON HANSEN,WA,174.72,,,,
3253, CHRIS RAYMOND BINNS,WA,4280.31,,,,
3254, BRADY PINERO WALKINSHAW,WA,0.0,,,,
3255, PRAMILA JAYAPAL,WA,2005126.14,,,WA-7,97.0
3256, PAUL GLUMAZ,WA,17374.03,,,,
3257, CLIFFORD E MOON,WA,21118.12,,,WA-7,77.0
3258, CRAIG KELLER,WA,112.0,,,,
3259, KIM DR. SCHRIER,WA,11003511.0,,,WA-8,81.0
3260, JESSE JENSEN,WA,1422.56,,,,
3261, MATT MR LARKIN,WA,2792175.64,,,WA-8,85.0
3262, REAGAN B DUNN,WA,884606.95,,,,
3263, SCOTT STEPHENSON,WA,309760.53,,,,
3264, JUSTIN GREYWOLF,WA,5661.26,,,,
3265, STEPHANIE D GALLARDO,WA,202439.54,,,,
3266, KRYSTAL MARX,WA,11740.92,,,,
3267, D. ADAM SMITH,WA,1378652.77,,,WA-9,83.0
3268, SEA CHAN,WA,16278.47,,,,
3269, SETH PEDERSEN,WA,0.0,,,,
3270, DOUGLAS MICHAEL BASLER,WA,141268.27,,,WA-9,65.0
3271, DENNIS HECK,WA,800519.71,,,,
3272, MARILYN STRICKLAND,WA,1441133.84,,,WA-10,97.0
3273, PHIL GARDNER,WA,281.2,,,,
3274, RIAN INGRIM,WA,0.0,,,,
3275, DEAN JOHNSON,WA,1047.42,,,,
3276, JACKSON MAYNARD,WA,2650.0,,,,
3277, KEITH ROLAND SWANK,WA,179494.51,,,WA-10,79.0
3278, DON HEWETT,WA,0.0,,,,
3279, MARTIN V. MCCLENDON,WA,2284.99,,,,
3280, NANCY DAILEY SLOTNICK,WA,911.31,,,,
3281, JOSHUA JERRY RANDAZZA-PADE,WI,0.0,,,,
3282, ROGER POLACK,WI,9796.9,,,,
3283, ANN ROE,WI,814497.12,,,WI-1,93.0
3284, RANDY BRYCE,WI,19764.76,,,,
3285, NICK POLCE,WI,0.0,,,,
3286, BRYAN GEORGE STEIL,WI,2457229.84,,,WI-1,73.0
3287, KEVIN ADAM STEEN,WI,1261.3,,,,
3288, MARK POCAN,WI,1002074.85,,,WI-2,95.0
3289, CHARITY BARRY,WI,77304.82,,,,
3290, ERIK OLSEN,WI,65075.19,,,WI-2,95.0
3291, DANIEL PETER THERON,WI,17317.72,,,,
3292, MARK ALLEN NEUMANN,WI,70226.65,,,,
3293, BRAD PFAFF,WI,1873293.31,,,WI-3,95.0
3294, REBECCA COOKE,WI,486145.81,,,,
3295, DEB MCGRATH,WI,738955.79,,,,
3296, RONALD JAMES KIND,WI,843905.01,,,,
3297, JESSI EBBEN,WI,11697.95,,,,
3298, DERRICK F. MR. VAN ORDEN,WI,6248720.31,,,WI-3,81.0
3299, GWEN S MOORE,WI,1180342.41,,,WI-4,87.0
3300, JESSICA KATZENMEYER,WI,41332.77,,,,
3301, MIKE VAN SOMEREN,WI,82738.08,,,WI-5,97.0
3302, TOM PALZEWICZ,WI,0.0,,,,
3303, SCOTT FITZGERALD,WI,778387.41,,,WI-5,97.0
3304, CLIFFORD JAMES DETEMPLE,WI,42009.05,,,,
3305, F. JAMES JR. SENSENBRENNER,WI,241212.48,,,,
3306, MATTHEW BOOR,WI,0.0,,,,
3307, JESSICA JEANE MS KING,WI,43097.91,,,,
3308, AMY IRENE MS. WASHBURN,WI,7914.96,,,,
3309, DOUGLAS MULLENIX,WI,59762.11,,,,
3310, GLENN S. GROTHMAN,WI,975465.94,,,WI-6,88.0
3311, TRICIA ZUNKER,WI,6458.75,,,,
3312, RICHARD AUSMAN,WI,88375.19,,,WI-7,82.0
3313, MARGARET RUTH ENGEBRETSON,WI,0.0,,,,
3314, SEAN DUFFY,WI,244385.87,,,,
3315, TOM TIFFANY,WI,948070.49,,,WI-7,96.0
3316, DAVID WALTER KUNELIUS,WI,8077.84,,,,
3317, AMANDA STUCK,WI,2139.17,,,,
3318, TOM NELSON,WI,1601478.64,,,,
3319, SHAUN MICHAEL CLARMONT,WI,7481.08,,,,
3320, MICHAEL JOHN GALLAGHER,WI,1313202.99,,,WI-8,70.0
3321, JACOB JOHN VANDENPLAS,WI,5229.04,,,,
3322, MICHAEL RAYMOND SISCO,WV,5357.16,,,,
3323, SCOTT ALLEN MR FULLER,WV,21788.86,,,,
3324, ZANE RENE LAWHORN,WV,20952.28,,,,
3325, CAROL DEVINE MILLER,WV,1155260.08,,,WV-1,75.0
3326, BARRY LEE MR. WENDELL,WV,28025.43,,,WV-2,87.0
3327, JOHN R II UNGER,WV,0.0,,,,
3328, TALLEY SERGENT,WV,0.0,,,,
3329, DAVID B. MR. MCKINLEY,WV,2801325.94,,,,
3330, CARLY BRAUN,WV,20900.96,,,,
3331, SUSAN BUCHSER-LOCHOCKI,WV,26561.14,,,,
3332, MICHAEL SECKMAN,WV,12271.4,,,,
3333, ALEXANDER XAVIER MOONEY,WV,6003215.39,,,WV-2,84.0
3334, KENNETH RAY REED,WV,0.0,,,,
3335, RILEY MOORE,WV,3022.63,,,,
3336, HILARY TURNER,WV,0.0,,,,
3337, EVAN H JENKINS,WV,0.0,,,,
3338, CONRAD G. MR. II LUCAS,WV,105.0,,,,
3339, MARTY GEARHEART,WV,0.0,,,,
3340, CARL BEACH,WY,0.0,,,,
3341, LYNNETTE GREYBULL,WY,87933.5,,,WY-1,97.0
3342, TRAVIS HELM,WY,0.0,,,,
3343, ANTHONY BOUCHARD,WY,660553.66,,,,
3344, HARRIET HAGEMAN,WY,5295892.93,,,WY-1,97.0
3345, CHARLES GRAY,WY,326265.74,,,,
3346, EVERETT DENTON JR KNAPP,WY,29646.89,,,,
3347, ROBYN MARIWE BELINSKEY,WY,4343.99,,,,
3348, CYNTHIA MARIE LUMMIS,WY,352180.98,,,,
3349, MARISSA JOY SELVIG,WY,19728.65,,,,
3350, CASEY WILLIAM MR HARDISON,WY,963.34,,,,
3351, CASEY WILLIAM HARDISON,WY,963.34,,,,
3352, RICHARD BRUBAKER,WY,5000.0,,,,
